date,team,resource_category,resource_name,cost,utilization,is_weekend,month,quarter
2024-10-30,MAC6,Storage,AuditLogStorage,287.65,63,False,10,Q4
2024-10-30,MAC6,Database,FinanceDB,463.21,55,False,10,Q4
2024-10-31,Finance,Compute,Analytics-Engine,538.41,68,False,10,Q4
2024-10-31,Finance,Storage,AuditLogStorage,156.27,45,False,10,Q4
2024-10-31,Finance,Database,ReportingDB,331.21,72,False,10,Q4
2024-10-31,HR,Compute,OrderProcessing-Service,224.13,64,False,10,Q4
2024-10-31,HR,Storage,DataLakeStorage,96.41,83,False,10,Q4
2024-10-31,HR,Database,CustomerDB,154.49,69,False,10,Q4
2024-10-31,MAC1,Compute,Analytics-Engine,628.89,75,False,10,Q4
2024-10-31,MAC1,Storage,DocumentArchive,281.32,55,False,10,Q4
2024-10-31,MAC1,Database,ReportingDB,453.95,76,False,10,Q4
2024-10-31,MAC2,Compute,Integration-Gateway,785.43,72,False,10,Q4
2024-10-31,MAC2,Storage,DocumentArchive,269.72,68,False,10,Q4
2024-10-31,MAC2,Database,CustomerDB,375.16,73,False,10,Q4
2024-10-31,MAC3,Compute,OrderProcessing-Service,932.77,75,False,10,Q4
2024-10-31,MAC3,Storage,BackupStorageAccount,418.67,73,False,10,Q4
2024-10-31,MAC3,Database,EmployeeDB,664.93,87,False,10,Q4
2024-10-31,MAC4,Compute,Notification-Service,396.75,58,False,10,Q4
2024-10-31,MAC4,Storage,DataLakeStorage,119.83,77,False,10,Q4
2024-10-31,MAC4,Database,InventoryDB,232.94,72,False,10,Q4
2024-10-31,MAC5,Compute,Analytics-Engine,1215.91,75,False,10,Q4
2024-10-31,MAC5,Storage,AuditLogStorage,479.35,53,False,10,Q4
2024-10-31,MAC5,Database,InventoryDB,726.28,60,False,10,Q4
2024-10-31,MAC6,Compute,Integration-Gateway,2970.58,94,False,10,Q4
2024-10-31,MAC6,Storage,AuditLogStorage,326.88,64,False,10,Q4
2024-10-31,MAC6,Database,FinanceDB,491.15,58,False,10,Q4
2024-11-01,Finance,Compute,Analytics-Engine,565.84,72,False,11,Q4
2024-11-01,Finance,Storage,AuditLogStorage,153.42,55,False,11,Q4
2024-11-01,Finance,Database,ReportingDB,326.7,80,False,11,Q4
2024-11-01,HR,Compute,OrderProcessing-Service,276.23,60,False,11,Q4
2024-11-01,HR,Storage,DataLakeStorage,103.1,71,False,11,Q4
2024-11-01,HR,Database,CustomerDB,164.09,59,False,11,Q4
2024-11-01,MAC1,Compute,Analytics-Engine,607.68,47,False,11,Q4
2024-11-01,MAC1,Storage,DocumentArchive,216.38,72,False,11,Q4
2024-11-01,MAC1,Database,ReportingDB,467.41,58,False,11,Q4
2024-11-01,MAC2,Compute,Integration-Gateway,685.94,67,False,11,Q4
2024-11-01,MAC2,Storage,DocumentArchive,260.01,76,False,11,Q4
2024-11-01,MAC2,Database,CustomerDB,396.31,57,False,11,Q4
2024-11-01,MAC3,Compute,OrderProcessing-Service,1038.05,73,False,11,Q4
2024-11-01,MAC3,Storage,BackupStorageAccount,379.19,82,False,11,Q4
2024-11-01,MAC3,Database,EmployeeDB,555.15,56,False,11,Q4
2024-11-01,MAC4,Compute,Notification-Service,412.3,60,False,11,Q4
2024-11-01,MAC4,Storage,DataLakeStorage,145.17,59,False,11,Q4
2024-11-01,MAC4,Database,InventoryDB,231.71,79,False,11,Q4
2024-11-01,MAC5,Compute,Analytics-Engine,1240.5,57,False,11,Q4
2024-11-01,MAC5,Storage,AuditLogStorage,550.85,59,False,11,Q4
2024-11-01,MAC5,Database,InventoryDB,692.01,67,False,11,Q4
2024-11-01,MAC6,Compute,Integration-Gateway,862.67,77,False,11,Q4
2024-11-01,MAC6,Storage,AuditLogStorage,290.18,67,False,11,Q4
2024-11-01,MAC6,Database,FinanceDB,495.2,58,False,11,Q4
2024-11-02,Finance,Compute,Analytics-Engine,404.12,63,True,11,Q4
2024-11-02,Finance,Storage,AuditLogStorage,141.31,67,True,11,Q4
2024-11-02,Finance,Database,ReportingDB,224.7,69,True,11,Q4
2024-11-02,HR,Compute,OrderProcessing-Service,202.13,50,True,11,Q4
2024-11-02,HR,Storage,DataLakeStorage,66.93,59,True,11,Q4
2024-11-02,HR,Database,CustomerDB,123.02,56,True,11,Q4
2024-11-02,MAC1,Compute,Analytics-Engine,553.81,66,True,11,Q4
2024-11-02,MAC1,Storage,DocumentArchive,222.66,71,True,11,Q4
2024-11-02,MAC1,Database,ReportingDB,306.06,73,True,11,Q4
2024-11-02,MAC2,Compute,Integration-Gateway,522.98,77,True,11,Q4
2024-11-02,MAC2,Storage,DocumentArchive,200.94,67,True,11,Q4
2024-11-02,MAC2,Database,CustomerDB,276.01,56,True,11,Q4
2024-11-02,MAC3,Compute,OrderProcessing-Service,832.12,80,True,11,Q4
2024-11-02,MAC3,Storage,BackupStorageAccount,271.09,40,True,11,Q4
2024-11-02,MAC3,Database,EmployeeDB,428.81,62,True,11,Q4
2024-11-02,MAC4,Compute,Notification-Service,296.38,68,True,11,Q4
2024-11-02,MAC4,Storage,DataLakeStorage,113.27,75,True,11,Q4
2024-11-02,MAC4,Database,InventoryDB,187.92,51,True,11,Q4
2024-11-02,MAC5,Compute,Analytics-Engine,945.75,82,True,11,Q4
2024-11-02,MAC5,Storage,AuditLogStorage,393.41,68,True,11,Q4
2024-11-02,MAC5,Database,InventoryDB,571.57,69,True,11,Q4
2024-11-02,MAC6,Compute,Integration-Gateway,492.34,56,True,11,Q4
2024-11-02,MAC6,Storage,AuditLogStorage,233.26,75,True,11,Q4
2024-11-02,MAC6,Database,FinanceDB,391.43,51,True,11,Q4
2024-11-03,Finance,Compute,Analytics-Engine,360.21,59,True,11,Q4
2024-11-03,Finance,Storage,AuditLogStorage,117.87,54,True,11,Q4
2024-11-03,Finance,Database,ReportingDB,242.23,76,True,11,Q4
2024-11-03,HR,Compute,OrderProcessing-Service,189.79,71,True,11,Q4
2024-11-03,HR,Storage,DataLakeStorage,64.19,67,True,11,Q4
2024-11-03,HR,Database,CustomerDB,112.78,47,True,11,Q4
2024-11-03,MAC1,Compute,Analytics-Engine,543.35,56,True,11,Q4
2024-11-03,MAC1,Storage,DocumentArchive,228.93,67,True,11,Q4
2024-11-03,MAC1,Database,ReportingDB,329.94,53,True,11,Q4
2024-11-03,MAC2,Compute,Integration-Gateway,512.76,72,True,11,Q4
2024-11-03,MAC2,Storage,DocumentArchive,185.35,60,True,11,Q4
2024-11-03,MAC2,Database,CustomerDB,272.65,64,True,11,Q4
2024-11-03,MAC3,Compute,OrderProcessing-Service,658.82,66,True,11,Q4
2024-11-03,MAC3,Storage,BackupStorageAccount,222.93,55,True,11,Q4
2024-11-03,MAC3,Database,EmployeeDB,471.45,73,True,11,Q4
2024-11-03,MAC4,Compute,Notification-Service,289.47,81,True,11,Q4
2024-11-03,MAC4,Storage,DataLakeStorage,81.3,51,True,11,Q4
2024-11-03,MAC4,Database,InventoryDB,165.9,70,True,11,Q4
2024-11-03,MAC5,Compute,Analytics-Engine,983.2,60,True,11,Q4
2024-11-03,MAC5,Storage,AuditLogStorage,389.79,64,True,11,Q4
2024-11-03,MAC5,Database,InventoryDB,575.94,60,True,11,Q4
2024-11-03,MAC6,Compute,Integration-Gateway,569.0,60,True,11,Q4
2024-11-03,MAC6,Storage,AuditLogStorage,239.7,63,True,11,Q4
2024-11-03,MAC6,Database,FinanceDB,367.13,68,True,11,Q4
2024-11-04,Finance,Compute,Analytics-Engine,534.55,73,False,11,Q4
2024-11-04,Finance,Storage,AuditLogStorage,195.32,62,False,11,Q4
2024-11-04,Finance,Database,ReportingDB,331.92,64,False,11,Q4
2024-11-04,HR,Compute,OrderProcessing-Service,274.12,64,False,11,Q4
2024-11-04,HR,Storage,DataLakeStorage,91.1,52,False,11,Q4
2024-11-04,HR,Database,CustomerDB,165.5,68,False,11,Q4
2024-11-04,MAC1,Compute,Analytics-Engine,855.75,67,False,11,Q4
2024-11-04,MAC1,Storage,DocumentArchive,265.25,57,False,11,Q4
2024-11-04,MAC1,Database,ReportingDB,476.41,70,False,11,Q4
2024-11-04,MAC2,Compute,Integration-Gateway,582.07,59,False,11,Q4
2024-11-04,MAC2,Storage,DocumentArchive,271.77,61,False,11,Q4
2024-11-04,MAC2,Database,CustomerDB,430.12,60,False,11,Q4
2024-11-04,MAC3,Compute,OrderProcessing-Service,966.45,59,False,11,Q4
2024-11-04,MAC3,Storage,BackupStorageAccount,374.0,68,False,11,Q4
2024-11-04,MAC3,Database,EmployeeDB,570.83,55,False,11,Q4
2024-11-04,MAC4,Compute,Notification-Service,479.58,77,False,11,Q4
2024-11-04,MAC4,Storage,DataLakeStorage,125.16,53,False,11,Q4
2024-11-04,MAC4,Database,InventoryDB,256.99,68,False,11,Q4
2024-11-04,MAC5,Compute,Analytics-Engine,1190.84,70,False,11,Q4
2024-11-04,MAC5,Storage,AuditLogStorage,566.23,71,False,11,Q4
2024-11-04,MAC5,Database,InventoryDB,856.46,72,False,11,Q4
2024-11-04,MAC6,Compute,Integration-Gateway,875.66,78,False,11,Q4
2024-11-04,MAC6,Storage,AuditLogStorage,353.77,61,False,11,Q4
2024-11-04,MAC6,Database,FinanceDB,569.32,61,False,11,Q4
2024-11-05,Finance,Compute,Analytics-Engine,532.98,70,False,11,Q4
2024-11-05,Finance,Storage,AuditLogStorage,170.85,60,False,11,Q4
2024-11-05,Finance,Database,ReportingDB,348.79,62,False,11,Q4
2024-11-05,HR,Compute,OrderProcessing-Service,275.54,72,False,11,Q4
2024-11-05,HR,Storage,DataLakeStorage,90.75,66,False,11,Q4
2024-11-05,HR,Database,CustomerDB,174.52,72,False,11,Q4
2024-11-05,MAC1,Compute,Analytics-Engine,805.23,57,False,11,Q4
2024-11-05,MAC1,Storage,DocumentArchive,324.74,69,False,11,Q4
2024-11-05,MAC1,Database,ReportingDB,534.04,68,False,11,Q4
2024-11-05,MAC2,Compute,Integration-Gateway,596.47,46,False,11,Q4
2024-11-05,MAC2,Storage,DocumentArchive,276.51,62,False,11,Q4
2024-11-05,MAC2,Database,CustomerDB,442.67,67,False,11,Q4
2024-11-05,MAC3,Compute,OrderProcessing-Service,1013.16,63,False,11,Q4
2024-11-05,MAC3,Storage,BackupStorageAccount,369.28,62,False,11,Q4
2024-11-05,MAC3,Database,EmployeeDB,578.41,60,False,11,Q4
2024-11-05,MAC4,Compute,Notification-Service,409.35,62,False,11,Q4
2024-11-05,MAC4,Storage,DataLakeStorage,157.93,66,False,11,Q4
2024-11-05,MAC4,Database,InventoryDB,272.78,80,False,11,Q4
2024-11-05,MAC5,Compute,Analytics-Engine,1445.41,71,False,11,Q4
2024-11-05,MAC5,Storage,AuditLogStorage,545.39,72,False,11,Q4
2024-11-05,MAC5,Database,InventoryDB,778.6,73,False,11,Q4
2024-11-05,MAC6,Compute,Integration-Gateway,887.09,63,False,11,Q4
2024-11-05,MAC6,Storage,AuditLogStorage,348.52,68,False,11,Q4
2024-11-05,MAC6,Database,FinanceDB,537.41,60,False,11,Q4
2024-11-06,Finance,Compute,Analytics-Engine,519.23,73,False,11,Q4
2024-11-06,Finance,Storage,AuditLogStorage,205.82,70,False,11,Q4
2024-11-06,Finance,Database,ReportingDB,358.0,76,False,11,Q4
2024-11-06,HR,Compute,OrderProcessing-Service,265.58,55,False,11,Q4
2024-11-06,HR,Storage,DataLakeStorage,100.45,64,False,11,Q4
2024-11-06,HR,Database,CustomerDB,148.47,48,False,11,Q4
2024-11-06,MAC1,Compute,Analytics-Engine,828.98,53,False,11,Q4
2024-11-06,MAC1,Storage,DocumentArchive,289.79,67,False,11,Q4
2024-11-06,MAC1,Database,ReportingDB,512.44,61,False,11,Q4
2024-11-06,MAC2,Compute,Integration-Gateway,690.65,57,False,11,Q4
2024-11-06,MAC2,Storage,DocumentArchive,249.78,65,False,11,Q4
2024-11-06,MAC2,Database,CustomerDB,410.72,61,False,11,Q4
2024-11-06,MAC3,Compute,OrderProcessing-Service,907.0,69,False,11,Q4
2024-11-06,MAC3,Storage,BackupStorageAccount,413.14,72,False,11,Q4
2024-11-06,MAC3,Database,EmployeeDB,669.76,62,False,11,Q4
2024-11-06,MAC4,Compute,Notification-Service,1570.77,79,False,11,Q4
2024-11-06,MAC4,Storage,DataLakeStorage,184.06,72,False,11,Q4
2024-11-06,MAC4,Database,InventoryDB,273.13,58,False,11,Q4
2024-11-06,MAC5,Compute,Analytics-Engine,1461.61,82,False,11,Q4
2024-11-06,MAC5,Storage,AuditLogStorage,529.25,56,False,11,Q4
2024-11-06,MAC5,Database,InventoryDB,764.96,46,False,11,Q4
2024-11-06,MAC6,Compute,Integration-Gateway,843.2,71,False,11,Q4
2024-11-06,MAC6,Storage,AuditLogStorage,324.36,62,False,11,Q4
2024-11-06,MAC6,Database,FinanceDB,565.04,71,False,11,Q4
2024-11-07,Finance,Compute,Analytics-Engine,444.47,61,False,11,Q4
2024-11-07,Finance,Storage,AuditLogStorage,229.65,61,False,11,Q4
2024-11-07,Finance,Database,ReportingDB,339.35,80,False,11,Q4
2024-11-07,HR,Compute,OrderProcessing-Service,292.58,63,False,11,Q4
2024-11-07,HR,Storage,DataLakeStorage,92.49,65,False,11,Q4
2024-11-07,HR,Database,CustomerDB,147.76,62,False,11,Q4
2024-11-07,MAC1,Compute,Analytics-Engine,775.23,65,False,11,Q4
2024-11-07,MAC1,Storage,DocumentArchive,289.92,52,False,11,Q4
2024-11-07,MAC1,Database,ReportingDB,483.01,78,False,11,Q4
2024-11-07,MAC2,Compute,Integration-Gateway,703.0,62,False,11,Q4
2024-11-07,MAC2,Storage,DocumentArchive,277.11,65,False,11,Q4
2024-11-07,MAC2,Database,CustomerDB,492.03,70,False,11,Q4
2024-11-07,MAC3,Compute,OrderProcessing-Service,1085.5,60,False,11,Q4
2024-11-07,MAC3,Storage,BackupStorageAccount,413.13,68,False,11,Q4
2024-11-07,MAC3,Database,EmployeeDB,604.65,60,False,11,Q4
2024-11-07,MAC4,Compute,Notification-Service,398.9,65,False,11,Q4
2024-11-07,MAC4,Storage,DataLakeStorage,154.53,65,False,11,Q4
2024-11-07,MAC4,Database,InventoryDB,258.01,65,False,11,Q4
2024-11-07,MAC5,Compute,Analytics-Engine,1365.21,63,False,11,Q4
2024-11-07,MAC5,Storage,AuditLogStorage,532.9,86,False,11,Q4
2024-11-07,MAC5,Database,InventoryDB,793.32,71,False,11,Q4
2024-11-07,MAC6,Compute,Integration-Gateway,875.63,64,False,11,Q4
2024-11-07,MAC6,Storage,AuditLogStorage,359.06,66,False,11,Q4
2024-11-07,MAC6,Database,FinanceDB,3614.76,92,False,11,Q4
2024-11-08,Finance,Compute,Analytics-Engine,449.61,65,False,11,Q4
2024-11-08,Finance,Storage,AuditLogStorage,166.49,66,False,11,Q4
2024-11-08,Finance,Database,ReportingDB,293.65,59,False,11,Q4
2024-11-08,HR,Compute,OrderProcessing-Service,226.17,83,False,11,Q4
2024-11-08,HR,Storage,DataLakeStorage,75.01,60,False,11,Q4
2024-11-08,HR,Database,CustomerDB,162.98,76,False,11,Q4
2024-11-08,MAC1,Compute,Analytics-Engine,804.9,64,False,11,Q4
2024-11-08,MAC1,Storage,DocumentArchive,324.73,76,False,11,Q4
2024-11-08,MAC1,Database,ReportingDB,468.34,67,False,11,Q4
2024-11-08,MAC2,Compute,Integration-Gateway,647.6,56,False,11,Q4
2024-11-08,MAC2,Storage,DocumentArchive,272.95,78,False,11,Q4
2024-11-08,MAC2,Database,CustomerDB,378.04,61,False,11,Q4
2024-11-08,MAC3,Compute,OrderProcessing-Service,965.78,64,False,11,Q4
2024-11-08,MAC3,Storage,BackupStorageAccount,379.41,72,False,11,Q4
2024-11-08,MAC3,Database,EmployeeDB,542.8,56,False,11,Q4
2024-11-08,MAC4,Compute,Notification-Service,438.92,64,False,11,Q4
2024-11-08,MAC4,Storage,DataLakeStorage,125.67,57,False,11,Q4
2024-11-08,MAC4,Database,InventoryDB,233.32,76,False,11,Q4
2024-11-08,MAC5,Compute,Analytics-Engine,1382.86,76,False,11,Q4
2024-11-08,MAC5,Storage,AuditLogStorage,539.02,74,False,11,Q4
2024-11-08,MAC5,Database,InventoryDB,695.27,61,False,11,Q4
2024-11-08,MAC6,Compute,Integration-Gateway,740.23,60,False,11,Q4
2024-11-08,MAC6,Storage,AuditLogStorage,326.11,67,False,11,Q4
2024-11-08,MAC6,Database,FinanceDB,569.39,59,False,11,Q4
2024-11-09,Finance,Compute,Analytics-Engine,383.95,56,True,11,Q4
2024-11-09,Finance,Storage,AuditLogStorage,139.48,71,True,11,Q4
2024-11-09,Finance,Database,ReportingDB,241.9,68,True,11,Q4
2024-11-09,HR,Compute,OrderProcessing-Service,178.74,49,True,11,Q4
2024-11-09,HR,Storage,DataLakeStorage,68.45,80,True,11,Q4
2024-11-09,HR,Database,CustomerDB,104.16,71,True,11,Q4
2024-11-09,MAC1,Compute,Analytics-Engine,573.29,54,True,11,Q4
2024-11-09,MAC1,Storage,DocumentArchive,202.06,61,True,11,Q4
2024-11-09,MAC1,Database,ReportingDB,337.84,53,True,11,Q4
2024-11-09,MAC2,Compute,Integration-Gateway,435.04,53,True,11,Q4
2024-11-09,MAC2,Storage,DocumentArchive,191.23,65,True,11,Q4
2024-11-09,MAC2,Database,CustomerDB,296.07,65,True,11,Q4
2024-11-09,MAC3,Compute,OrderProcessing-Service,802.46,71,True,11,Q4
2024-11-09,MAC3,Storage,BackupStorageAccount,283.45,72,True,11,Q4
2024-11-09,MAC3,Database,EmployeeDB,404.15,60,True,11,Q4
2024-11-09,MAC4,Compute,Notification-Service,297.89,54,True,11,Q4
2024-11-09,MAC4,Storage,DataLakeStorage,102.41,47,True,11,Q4
2024-11-09,MAC4,Database,InventoryDB,209.44,62,True,11,Q4
2024-11-09,MAC5,Compute,Analytics-Engine,1100.36,69,True,11,Q4
2024-11-09,MAC5,Storage,AuditLogStorage,400.94,62,True,11,Q4
2024-11-09,MAC5,Database,InventoryDB,567.26,70,True,11,Q4
2024-11-09,MAC6,Compute,Integration-Gateway,641.83,73,True,11,Q4
2024-11-09,MAC6,Storage,AuditLogStorage,227.49,60,True,11,Q4
2024-11-09,MAC6,Database,FinanceDB,340.84,64,True,11,Q4
2024-11-10,Finance,Compute,Analytics-Engine,378.94,80,True,11,Q4
2024-11-10,Finance,Storage,AuditLogStorage,133.97,59,True,11,Q4
2024-11-10,Finance,Database,ReportingDB,200.93,68,True,11,Q4
2024-11-10,HR,Compute,OrderProcessing-Service,156.59,57,True,11,Q4
2024-11-10,HR,Storage,DataLakeStorage,60.78,63,True,11,Q4
2024-11-10,HR,Database,CustomerDB,107.21,66,True,11,Q4
2024-11-10,MAC1,Compute,Analytics-Engine,435.44,58,True,11,Q4
2024-11-10,MAC1,Storage,DocumentArchive,172.46,64,True,11,Q4
2024-11-10,MAC1,Database,ReportingDB,315.19,46,True,11,Q4
2024-11-10,MAC2,Compute,Integration-Gateway,444.49,58,True,11,Q4
2024-11-10,MAC2,Storage,DocumentArchive,194.86,69,True,11,Q4
2024-11-10,MAC2,Database,CustomerDB,299.44,75,True,11,Q4
2024-11-10,MAC3,Compute,OrderProcessing-Service,694.63,70,True,11,Q4
2024-11-10,MAC3,Storage,BackupStorageAccount,285.26,56,True,11,Q4
2024-11-10,MAC3,Database,EmployeeDB,462.39,57,True,11,Q4
2024-11-10,MAC4,Compute,Notification-Service,964.54,82,True,11,Q4
2024-11-10,MAC4,Storage,DataLakeStorage,104.91,81,True,11,Q4
2024-11-10,MAC4,Database,InventoryDB,168.67,62,True,11,Q4
2024-11-10,MAC5,Compute,Analytics-Engine,967.84,64,True,11,Q4
2024-11-10,MAC5,Storage,AuditLogStorage,415.25,71,True,11,Q4
2024-11-10,MAC5,Database,InventoryDB,513.79,59,True,11,Q4
2024-11-10,MAC6,Compute,Integration-Gateway,532.75,57,True,11,Q4
2024-11-10,MAC6,Storage,AuditLogStorage,215.22,60,True,11,Q4
2024-11-10,MAC6,Database,FinanceDB,349.62,79,True,11,Q4
2024-11-11,Finance,Compute,Analytics-Engine,470.69,63,False,11,Q4
2024-11-11,Finance,Storage,AuditLogStorage,201.48,71,False,11,Q4
2024-11-11,Finance,Database,ReportingDB,340.37,62,False,11,Q4
2024-11-11,HR,Compute,OrderProcessing-Service,278.67,68,False,11,Q4
2024-11-11,HR,Storage,DataLakeStorage,89.14,51,False,11,Q4
2024-11-11,HR,Database,CustomerDB,151.35,54,False,11,Q4
2024-11-11,MAC1,Compute,Analytics-Engine,751.6,63,False,11,Q4
2024-11-11,MAC1,Storage,DocumentArchive,317.63,80,False,11,Q4
2024-11-11,MAC1,Database,ReportingDB,464.35,69,False,11,Q4
2024-11-11,MAC2,Compute,Integration-Gateway,716.6,76,False,11,Q4
2024-11-11,MAC2,Storage,DocumentArchive,273.81,58,False,11,Q4
2024-11-11,MAC2,Database,CustomerDB,369.62,62,False,11,Q4
2024-11-11,MAC3,Compute,OrderProcessing-Service,986.41,55,False,11,Q4
2024-11-11,MAC3,Storage,BackupStorageAccount,357.58,62,False,11,Q4
2024-11-11,MAC3,Database,EmployeeDB,682.02,65,False,11,Q4
2024-11-11,MAC4,Compute,Notification-Service,440.49,65,False,11,Q4
2024-11-11,MAC4,Storage,DataLakeStorage,132.03,67,False,11,Q4
2024-11-11,MAC4,Database,InventoryDB,230.28,62,False,11,Q4
2024-11-11,MAC5,Compute,Analytics-Engine,1320.75,71,False,11,Q4
2024-11-11,MAC5,Storage,AuditLogStorage,488.29,65,False,11,Q4
2024-11-11,MAC5,Database,InventoryDB,723.79,58,False,11,Q4
2024-11-11,MAC6,Compute,Integration-Gateway,600.59,71,False,11,Q4
2024-11-11,MAC6,Storage,AuditLogStorage,340.07,60,False,11,Q4
2024-11-11,MAC6,Database,FinanceDB,494.02,57,False,11,Q4
2024-11-12,Finance,Compute,Analytics-Engine,542.5,51,False,11,Q4
2024-11-12,Finance,Storage,AuditLogStorage,190.22,78,False,11,Q4
2024-11-12,Finance,Database,ReportingDB,311.02,62,False,11,Q4
2024-11-12,HR,Compute,OrderProcessing-Service,316.39,76,False,11,Q4
2024-11-12,HR,Storage,DataLakeStorage,91.96,69,False,11,Q4
2024-11-12,HR,Database,CustomerDB,152.21,74,False,11,Q4
2024-11-12,MAC1,Compute,Analytics-Engine,768.85,48,False,11,Q4
2024-11-12,MAC1,Storage,DocumentArchive,299.2,56,False,11,Q4
2024-11-12,MAC1,Database,ReportingDB,474.44,62,False,11,Q4
2024-11-12,MAC2,Compute,Integration-Gateway,766.78,73,False,11,Q4
2024-11-12,MAC2,Storage,DocumentArchive,267.36,65,False,11,Q4
2024-11-12,MAC2,Database,CustomerDB,392.55,44,False,11,Q4
2024-11-12,MAC3,Compute,OrderProcessing-Service,1039.8,71,False,11,Q4
2024-11-12,MAC3,Storage,BackupStorageAccount,394.68,60,False,11,Q4
2024-11-12,MAC3,Database,EmployeeDB,631.54,65,False,11,Q4
2024-11-12,MAC4,Compute,Notification-Service,477.43,79,False,11,Q4
2024-11-12,MAC4,Storage,DataLakeStorage,158.55,73,False,11,Q4
2024-11-12,MAC4,Database,InventoryDB,226.36,66,False,11,Q4
2024-11-12,MAC5,Compute,Analytics-Engine,1399.59,70,False,11,Q4
2024-11-12,MAC5,Storage,AuditLogStorage,554.8,70,False,11,Q4
2024-11-12,MAC5,Database,InventoryDB,944.14,71,False,11,Q4
2024-11-12,MAC6,Compute,Integration-Gateway,910.54,63,False,11,Q4
2024-11-12,MAC6,Storage,AuditLogStorage,346.41,74,False,11,Q4
2024-11-12,MAC6,Database,FinanceDB,1685.5,100,False,11,Q4
2024-11-13,Finance,Compute,Analytics-Engine,476.88,58,False,11,Q4
2024-11-13,Finance,Storage,AuditLogStorage,195.71,72,False,11,Q4
2024-11-13,Finance,Database,ReportingDB,347.03,75,False,11,Q4
2024-11-13,HR,Compute,OrderProcessing-Service,254.77,54,False,11,Q4
2024-11-13,HR,Storage,DataLakeStorage,93.29,65,False,11,Q4
2024-11-13,HR,Database,CustomerDB,164.1,66,False,11,Q4
2024-11-13,MAC1,Compute,Analytics-Engine,772.86,63,False,11,Q4
2024-11-13,MAC1,Storage,DocumentArchive,309.67,62,False,11,Q4
2024-11-13,MAC1,Database,ReportingDB,477.62,61,False,11,Q4
2024-11-13,MAC2,Compute,Integration-Gateway,747.99,68,False,11,Q4
2024-11-13,MAC2,Storage,DocumentArchive,309.23,72,False,11,Q4
2024-11-13,MAC2,Database,CustomerDB,410.13,84,False,11,Q4
2024-11-13,MAC3,Compute,OrderProcessing-Service,1065.1,74,False,11,Q4
2024-11-13,MAC3,Storage,BackupStorageAccount,417.2,71,False,11,Q4
2024-11-13,MAC3,Database,EmployeeDB,635.32,57,False,11,Q4
2024-11-13,MAC4,Compute,Notification-Service,433.13,55,False,11,Q4
2024-11-13,MAC4,Storage,DataLakeStorage,145.21,58,False,11,Q4
2024-11-13,MAC4,Database,InventoryDB,259.68,68,False,11,Q4
2024-11-13,MAC5,Compute,Analytics-Engine,1411.84,68,False,11,Q4
2024-11-13,MAC5,Storage,AuditLogStorage,508.17,61,False,11,Q4
2024-11-13,MAC5,Database,InventoryDB,834.07,76,False,11,Q4
2024-11-13,MAC6,Compute,Integration-Gateway,769.58,49,False,11,Q4
2024-11-13,MAC6,Storage,AuditLogStorage,306.94,71,False,11,Q4
2024-11-13,MAC6,Database,FinanceDB,595.94,61,False,11,Q4
2024-11-14,Finance,Compute,Analytics-Engine,525.91,80,False,11,Q4
2024-11-14,Finance,Storage,AuditLogStorage,198.88,77,False,11,Q4
2024-11-14,Finance,Database,ReportingDB,369.53,60,False,11,Q4
2024-11-14,HR,Compute,OrderProcessing-Service,264.95,64,False,11,Q4
2024-11-14,HR,Storage,DataLakeStorage,91.82,72,False,11,Q4
2024-11-14,HR,Database,CustomerDB,162.43,42,False,11,Q4
2024-11-14,MAC1,Compute,Analytics-Engine,711.25,43,False,11,Q4
2024-11-14,MAC1,Storage,DocumentArchive,313.39,67,False,11,Q4
2024-11-14,MAC1,Database,ReportingDB,496.66,58,False,11,Q4
2024-11-14,MAC2,Compute,Integration-Gateway,738.05,72,False,11,Q4
2024-11-14,MAC2,Storage,DocumentArchive,235.73,49,False,11,Q4
2024-11-14,MAC2,Database,CustomerDB,2564.84,100,False,11,Q4
2024-11-14,MAC3,Compute,OrderProcessing-Service,1171.76,74,False,11,Q4
2024-11-14,MAC3,Storage,BackupStorageAccount,375.26,70,False,11,Q4
2024-11-14,MAC3,Database,EmployeeDB,587.46,57,False,11,Q4
2024-11-14,MAC4,Compute,Notification-Service,348.65,59,False,11,Q4
2024-11-14,MAC4,Storage,DataLakeStorage,139.87,64,False,11,Q4
2024-11-14,MAC4,Database,InventoryDB,206.05,59,False,11,Q4
2024-11-14,MAC5,Compute,Analytics-Engine,1095.77,66,False,11,Q4
2024-11-14,MAC5,Storage,AuditLogStorage,556.73,64,False,11,Q4
2024-11-14,MAC5,Database,InventoryDB,812.33,58,False,11,Q4
2024-11-14,MAC6,Compute,Integration-Gateway,852.44,71,False,11,Q4
2024-11-14,MAC6,Storage,AuditLogStorage,245.28,52,False,11,Q4
2024-11-14,MAC6,Database,FinanceDB,542.31,63,False,11,Q4
2024-11-15,Finance,Compute,Analytics-Engine,544.58,60,False,11,Q4
2024-11-15,Finance,Storage,AuditLogStorage,173.81,47,False,11,Q4
2024-11-15,Finance,Database,ReportingDB,364.44,67,False,11,Q4
2024-11-15,HR,Compute,OrderProcessing-Service,246.65,63,False,11,Q4
2024-11-15,HR,Storage,DataLakeStorage,90.92,69,False,11,Q4
2024-11-15,HR,Database,CustomerDB,181.09,76,False,11,Q4
2024-11-15,MAC1,Compute,Analytics-Engine,727.11,59,False,11,Q4
